popularity
57
28
43
43
1
10
7
60
13
23
49
47
37
24
59
42
12
31
32
49
39
21
11
71
27
7
45
18
43
62
51
30
25
21
16
48
20
26
33
39
47
25
2
1
38
43
60
54
48
44
36
40
20
44
5
19
23
36
67
58
21
40
6
12
51
48
60
7
73
67
35
23
17
54
18
58
47
58
2
30
38
45
27
61
25
63
63
55
27
37
14
20
48
35
21
23
25
41
32
35
8
61
59
12
41
42
18
5
41
67
20
67
45
28
47
61
52
65
18
63
11
56
8
49
69
28
63
73
45
6
36
40
24
20
41
23
19
57
60
21
12
39
57
26
56
16
41
59
53
24
21
32
31
38
33
40
58
63
84
22
31
34
35
48
56
59
26
21
55
48
19
39
40
22
22
14
48
51
40
15
29
60
31
61
23
25
33
44
58
17
21
10
26
43
42
42
21
36
46
38
34
27
46
33
21
17
62
24
51
27
16
46
65
40
30
11
38
11
1
70
37
11
50
13
14
42
43
56
17
50
49
45
47
37
24
58
68
72
61
36
17
10
57
59
22
64
36
31
55
23
7
29
19
59
44
57
56
24
30
70
2
39
21
55
50
37
41
31
18
49
55
8
58
33
52
40
49
38
34
40
19
41
79
40
72
40
64
17
59
59
35
47
12
61
35
56
15
75
50
21
62
41
26
41
43
73
54
19
31
2
20
16
69
22
11
25
52
23
28
21
65
45
51
30
44
22
46
12
42
51
24
33
71
46
17
63
22
27
53
52
63
26
57
47
49
59
20
36
20
38
64
74
75
24
67
59
45
84
63
15
24
38
20
37
64
21
41
31
48
70
20
35
23
42
52
31
25
10
24
24
53
43
25
42
73
25
36
1
46
57
5
64
42
16
24
40
46
46
18
60
28
56
35
39
18
4
37
47
27
49
43
30
45
45
57
54
23
30
20
27
50
58
49
24
25
21
25
47
11
29
22
35
39
51
29
54
2
51
23
15
42
60
59
38
75
7
43
48
28
42
54
71
21
19
48
51
43
47
70
28
61
57
57
22
27
28
47
19
26
34
65
54
16
33
60
40
26
66
15
28
67
60
12
6
46
22
55
37
60
26
61
44
35
46
24
39
47
53
59
40
47
1
43
14
22
16
36
49
42
68
20
40
35
14
62
44
19
41
48
37
37
39
26
42
15
44
48
37
4
12
50
33
62
10
23
39
42
28
14
18
35
46
64
2
41
65
37
31
37
53
50
20
19
48
41
26
58
24
58
46
30
67
10
65
51
57
64
42
23
43
31
83
57
16
41
40
56
25
81
29
24
30
39
23
18
50
44
32
46
5
24
75
23
10
22
17
54
52
55
57
59
40
31
37
57
63
30
46
7
44
55
52
23
22
45
43
56
68
31
47
21
17
31
37
24
57
48
54
34
6
2
61
52
20
72
43
14
40
20
31
71
40
72
19
37
25
58
43
41
46
24
20
32
23
76
24
50
51
34
33
42
31
27
70
23
33
36
32
66
11
22
18
28
25
35
40
21
43
22
34
46
31
41
37
14
61
36
42
32
16
39
74
24
35
30
9
62
68
46
19
22
39
29
39
42
40
44
51
3
7
23
18
36
22
45
57
25
65
31
28
56
56
11
40
22
64
41
26
51
22
18
72
41
26
36
41
13
19
25
38
7
23
59
16
86
36
59
21
13
75
10
9
49
43
12
38
46
44
17
72
42
23
40
39
33
62
10
19
22
82
66
21
12
19
31
42
36
56
71
18
35
32
11
61
49
31
23
34
23
43
42
22
29
56
28
52
21
25
90
39
33
40
65
12
18
38
3
26
44
57
41
45
37
25
44
61
58
22
31
19
45
47
26
82
6
28
57
33
40
27
36
52
47
50
33
48
20
25
24
27
33
70
33
33
28
21
63
63
5
6
51
36
19
1
41
48
24
22
29
39
46
36
80
48
65
4
40
30
41
16
19
45
39
46
55
55
18
65
37
21
22
27
64
39
15
35
48
38
20
24
21
49
36
9
48
47
74
22
15
35
58
12
52
65
49
43
57
21
39
62
22
40
43
17
51
45
19
19
49
47
44
23
61
18
53
8
46
46
38
65
68
66
21
34
14
47
55
21
55
20
55
18
24
30
59
54
45
8
58
39
50
20
53
22
37
17
9
17
62
47
17
29
29
25
39
47
32
20
26
43
23
42
82
13
60
11
62
38
39
43
52
48
28
53
34
35
44
1
65
38
47
48
56
20
54
14
53
35
9
7
22
33
44
70
20
41
20
45
47
18
58
23
23
63
11
69
35
5
21
8
52
46
54
14
10
31
56
57
55
61
24
16
35
38
35
49
50
24
41
46
17
59
35
46
48
40
49
46
48
53
28
64
58
74
23
24
20
33
67
35
25
45
32
43
15
59
53
45
33
83
34
12
41
24
44
56
17
63
40
78
48
61
54
62
23
37
29
30
12
25
50
11
35
51
18
15
53
55
14
38
37
58
36
26
39
43
56
33
73
25
14
28
17
58
48
28
61
62
12
21
62
62
26
76
31
14
35
26
54
56
22
49
54
29
1
12
59
54
20
23
35
24
55
27
20
29
12
28
45
37
61
50
25
4
41
20
57
29
52
68
27
54
51
31
44
82
53
36
21
64
12
48
42
50
23
51
54
26
57
18
40
44
20
27
38
56
21
20
40
45
52
49
47
49
57
23
30
62
67
14
47
28
63
8
69
18
18
18
19
42
50
18
44
32
44
50
22
45
10
10
64
24
13
15
57
57
29
27
20
36
60
43
32
44
13
22
12
68
43
18
21
25
42
49
3
26
19
59
1
46
50
21
17
52
46
15
23
63
30
47
23
49
34
61
35
56
66
32
45
48
67
27
58
23
20
44
50
7
26
78
23
20
22
39
52
33
27
62
48
16
43
75
44
44
49
42
40
41
27
66
7
52
72
19
63
44
37
48
18
24
10
56
24
14
32
49
19
22
45
30
24
43
39
44
33
11
48
54
1
49
24
41
63
19
76
53
22
22
23
52
5
18
52
8
57
20
74
19
20
37
48
55
27
20
28
38
9
18
36
55
10
19
25
20
1
65
44
29
81
36
67
53
54
66
8
12
42
31
43
21
59
45
33
18
25
53
26
19
21
85
44
61
46
15
60
26
50
48
67
47
28
38
50
55
34
35
41
25
51
50
15
38
33
53
1
2
23
10
53
29
21
53
39
21
52
25
53
30
51
24
23
60
38
40
22
31
35
16
37
38
29
58
18
14
21
53
56
41
55
41
35
42
17
45
48
39
48
82
42
23
44
29
49
33
69
48
18
20
37
68
60
21
82
16
59
21
23
1
29
21
55
18
11
19
9
69
51
45
57
61
32
27
51
41
11
45
34
42
28
65
22
38
58
34
56
22
31
28
16
46
35
28
52
54
55
78
20
49
63
61
59
25
70
30
12
37
36
62
43
60
13
57
65
19
30
59
66
40
45
10
38
65
47
41
18
42
19
39
26
42
4
44
58
29
63
68
42
25
50
51
41
22
45
50
32
5
68
16
64
21
52
23
41
20
33
29
39
44
21
21
38
10
34
44
18
30
66
31
58
55
43
46
22
70
26
40
29
45
79
48
43
50
44
21
19
27
57
17
28
44
22
34
41
60
28
12
31
55
18
45
22
21
5
68
26
2
12
43
19
18
57
20
49
22
1
34
1
11
60
17
38
29
22
7
27
21
33
9
65
34
39
26
45
77
44
56
45
42
43
9
15
27
14
43
51
10
14
36
28
28
39
61
50
7
26
16
46
62
47
49
30
63
30
26
37
28
66
61
42
38
27
45
42
10
49
18
54
33
30
39
22
54
27
54
66
22
9
80
68
38
35
43
2
21
23
42
22
59
21
49
29
26
14
33
28
26
57
42
75
19
3
60
53
51
22
31
43
57
33
67
10
26
40
61
51
40
49
40
72
47
68
20
23
46
41
40
27
51
47
59
27
23
5
36
47
51
50
22
9
48
64
2
47
51
16
20
50
41
22
21
54
53
37
55
2
24
58
56
31
46
35
48
58
19
54
66
37
12
19
73
21
16
52
26
68
28
21
21
36
15
20
49
36
52
66
22
28
6
60
48
13
41
31
37
46
5
40
51
62
31
37
13
21
4
19
67
51
42
33
14
30
32
23
80
22
53
20
41
22
9
57
36
33
51
66
15
36
11
80
23
26
22
2
48
43
3
38
51
42
60
32
20
25
34
23
21
20
29
48
37
23
64
54
58
57
22
67
23
23
22
7
40
52
39
22
43
61
41
21
53
65
40
5
26
30
21
28
38
21
29
21
21
34
51
3
1
63
40
44
17
22
24
33
27
34
24
41
64
63
47
23
75
18
64
6
5
21
25
22
60
20
48
40
31
8
4
36
36
36
28
32
17
34
46
53
29
35
25
43
45
29
56
24
35
65
58
58
37
45
12
21
68
37
50
28
24
24
8
48
45
46
29
43
37
35
30
49
61
67
38
11
22
55
58
5
54
32
68
68
11
44
32
16
31
48
21
4
73
23
23
48
36
31
47
17
20
58
41
29
33
40
18
64
24
39
43
26
19
69
33
37
17
25
58
45
43
12
22
64
52
56
30
54
51
43
47
46
71
56
3
22
5
20
63
30
65
41
21
49
38
20
67
68
22
42
31
36
66
52
58
36
30
61
57
28
30
46
84
40
57
32
22
23
65
11
12
83
49
51
25
17
74
26
23
56
19
23
20
22
54
30
32
12
45
13
13
15
47
34
30
29
43
23
50
57
49
58
28
55
47
40
65
20
12
33
12
36
12
24
14
40
19
59
14
48
29
5
46
56
45
9
19
40
10
25
2
26
70
22
59
36
33
38
30
31
58
36
31
21
12
20
56
55
49
73
65
37
64
43
11
47
18
32
64
43
36
77
3
45
49
38
59
11
72
15
48
25
37
21
44
69
44
22
41
65
58
43
76
55
33
51
9
16
61
29
21
64
23
29
68
35
26
60
9
44
22
51
19
14
43
65
22
65
57
40
24
57
23
52
62
59
15
41
22
29
19
52
23
27
50
50
69
1
32
43
70
43
38
45
1
45
55
40
44
61
74
35
40
40
49
20
30
6
24
62
27
28
1
19
34
17
42
28
21
8
69
29
88
4
30
57
19
6
69
49
47
13
9
81
25
61
12
1
19
61
16
44
44
43
8
73
30
16
85
19
27
21
60
26
27
60
22
20
21
60
31
8
30
28
27
43
26
21
25
31
53
20
44
61
33
22
35
29
72
47
18
41
15
22
44
73
60
39
12
38
54
28
50
24
57
18
36
23
26
58
58
62
13
38
23
22
1
12
21
49
18
56
31
72
26
57
20
20
16
62
18
32
49
20
47
64
55
11
29
17
33
20
30
9
59
37
47
38
35
61
35
57
33
33
56
47
20
20
59
29
26
11
19
33
5
45
42
54
23
19
24
50
41
46
39
40
2
59
60
17
39
29
58
28
56
18
55
46
28
26
24
60
61
25
65
41
42
21
38
32
51
42
33
79
31
45
49
26
48
24
35
25
29
27
67
35
65
32
36
21
60
32
52
22
64
21
20
9
27
12
25
34
29
21
53
50
12
46
39
64
16
57
44
34
55
28
43
26
14
1
62
55
30
22
31
17
74
19
46
56
53
25
54
55
22
35
39
22
37
35
13
10
21
42
64
1
25
24
5
60
61
23
38
33
41
32
41
15
6
63
19
27
46
56
11
63
39
38
23
11
27
39
24
78
35
42
57
42
41
70
46
35
29
51
34
43
15
20
17
25
52
71
40
65
37
36
19
29
43
18
16
28
40
17
37
60
46
48
17
40
31
40
28
25
52
50
10
32
44
59
23
30
59
21
21
12
17
36
18
33
25
24
27
60
51
20
55
31
10
43
37
34
51
57
63
67
60
18
52
10
46
36
55
47
29
36
23
67
51
50
69
25
75
3
14
1
65
32
73
19
42
18
61
36
38
14
12
51
38
13
65
49
49
40
7
72
22
6
5
5
33
24
38
18
22
76
52
47
34
38
54
18
32
34
49
38
36
12
66
84
46
35
27
13
55
34
21
56
40
16
65
20
75
1
50
48
64
36
40
53
66
63
36
41
52
35
19
78
23
19
67
54
30
28
18
43
24
74
18
1
56
9
66
20
37
73
14
55
21
58
19
43
69
55
34
35
21
18
13
68
58
44
34
17
33
40
19
22
59
37
30
81
19
19
26
45
47
67
66
61
43
57
32
87
58
19
22
47
31
37
59
1
38
42
26
30
25
22
29
54
32
25
29
12
25
2
42
76
40
31
62
16
28
48
26
41
48
23
20
39
12
57
7
51
22
39
72
32
58
54
38
30
8
37
46
39
68
20
62
22
40
20
22
75
49
25
51
32
64
56
71
45
26
37
19
20
29
27
43
21
1
52
60
59
58
39
40
21
36
49
18
63
47
39
66
52
76
43
65
26
57
59
20
71
67
25
48
2
12
25
19
41
32
55
16
40
61
43
23
24
20
32
50
50
36
50
39
16
68
26
28
18
36
1
43
47
27
38
55
38
46
47
26
8
66
47
67
25
52
10
33
56
81
29
22
75
44
49
48
25
26
35
71
47
23
32
46
17
46
12
26
41
27
58
28
19
33
60
22
38
37
20
56
45
24
16
27
20
38
28
42
55
37
20
25
62
33
32
66
22
31
49
31
23
11
27
32
30
44
44
19
45
31
47
46
55
20
21
50
1
36
38
49
5
25
26
31
21
53
18
44
39
24
38
38
48
34
61
2
19
47
58
24
39
47
45
28
46
79
27
41
13
57
23
35
43
45
13
24
34
17
43
71
70
5
46
36
24
71
41
24
26
57
59
33
35
27
52
2
36
33
41
43
57
50
4
8
38
46
4
22
19
37
18
34
56
75
46
59
56
71
31
25
30
43
12
9
19
16
15
44
3
36
20
37
47
41
27
22
54
46
37
26
29
18
68
37
62
28
28
8
64
20
41
41
4
36
47
44
24
36
55
22
37
48
67
44
66
19
20
2
15
28
55
18
20
17
64
56
38
5
29
25
19
23
57
21
24
45
23
1
52
58
41
43
60
16
25
19
11
14
65
10
38
21
46
11
21
56
48
41
53
46
43
26
61
10
34
50
48
54
23
40
49
22
3
53
44
59
31
51
63
22
36
25
22
67
14
54
39
33
21
35
35
55
11
34
45
35
52
24
29
60
42
22
65
20
35
27
19
41
1
21
47
65
52
34
73
71
30
10
17
70
21
40
59
67
62
58
56
39
48
41
70
59
38
50
53
43
66
15
69
57
44
37
23
22
74
42
17
48
26
33
46
22
57
14
36
52
21
24
16
36
45
24
38
24
67
31
21
29
46
34
46
40
25
76
60
29
56
33
64
8
24
37
20
50
1
29
11
44
47
40
56
25
46
40
41
44
20
48
56
21
27
57
13
47
54
58
32
12
19
23
31
47
21
63
19
44
21
57
45
28
52
25
38
44
50
47
43
35
40
23
31
34
32
26
13
56
51
29
26
55
65
41
60
20
49
73
24
47
42
11
20
27
39
23
17
11
32
6
24
30
37
74
59
45
49
38
24
33
49
51
23
24
42
34
52
79
28
61
35
45
18
23
81
66
42
18
22
27
66
34
67
29
35
20
56
30
30
59
21
77
59
39
40
47
14
15
30
29
52
28
67
24
52
18
15
40
41
48
20
46
20
23
34
67
59
67
39
22
53
43
71
24
43
39
29
29
79
48
41
26
44
22
45
56
62
30
70
32
21
41
53
40
27
72
39
5
71
50
44
19
44
59
16
54
22
27
25
50
52
31
24
25
1
64
21
22
40
71
38
49
63
23
21
11
27
64
14
1
44
31
2
17
39
40
49
52
35
25
22
27
33
23
59
19
57
11
49
27
6
35
70
84
22
58
18
22
70
23
59
37
44
53
34
59
39
55
21
19
68
33
37
37
51
27
37
32
49
56
22
12
33
46
12
41
58
31
58
76
36
55
45
65
57
7
56
56
46
50
35
44
63
44
18
60
69
32
23
36
27
57
67
19
23
27
31
43
12
38
28
58
45
22
47
52
47
18
44
22
42
17
44
46
2
40
12
50
44
43
26
44
22
41
45
25
32
69
57
47
20
34
46
66
30
65
60
33
37
15
79
59
77
59
55
23
57
62
32
28
49
49
47
12
57
23
54
50
15
2
21
32
56
55
44
19
18
25
48
33
34
60
22
24
19
66
21
33
45
50
43
43
21
53
21
22
14
18
84
39
54
15
40
21
10
66
56
24
48
33
54
45
48
39
78
53
44
30
44
29
21
5
57
57
57
42
22
14
38
42
49
37
46
17
54
38
23
31
33
20
58
1
27
23
28
26
9
24
33
37
76
50
10
22
39
27
58
8
55
34
27
44
20
49
17
24
38
17
56
26
11
45
40
23
42
54
3
62
1
39
7
31
67
22
52
56
38
41
38
19
36
37
60
40
73
7
64
67
65
75
41
41
57
39
36
32
17
56
56
64
21
45
33
50
14
21
23
70
68
11
1
57
11
18
63
22
21
52
65
20
46
31
19
57
40
29
66
42
51
13
41
21
24
44
20
44
32
47
45
23
46
53
40
26
40
49
18
23
49
9
55
10
35
5
18
19
25
22
67
37
25
58
61
43
42
16
25
58
22
25
21
66
26
22
67
33
26
49
34
23
57
51
20
24
26
71
24
36
27
47
56
67
63
40
34
35
40
49
33
35
17
51
33
63
74
33
23
35
48
19
41
58
53
41
43
8
23
37
44
75
20
57
37
35
31
28
37
32
9
44
65
20
64
61
21
53
25
40
61
38
34
39
58
41
31
47
20
39
25
13
59
67
37
43
20
65
43
29
24
55
30
52
26
56
47
39
34
28
50
31
55
22
20
54
45
71
45
52
57
46
41
47
33
22
30
21
29
11
38
23
34
20
29
68
60
4
57
44
27
30
49
20
11
26
60
47
40
35
40
42
46
61
65
22
56
43
66
25
34
71
45
4
28
63
44
21
23
35
37
31
44
66
26
38
48
63
47
17
27
43
12
21
27
38
38
40
18
16
42
13
5
48
40
88
40
28
10
25
65
39
61
39
67
33
38
11
43
47
58
18
43
73
14
51
30
19
4
6
46
66
80
70
48
48
48
33
41
14
6
70
20
57
64
50
45
53
42
38
65
37
21
29
52
45
29
39
59
36
31
49
57
61
55
54
28
34
49
37
42
31
11
30
58
39
18
71
5
13
4
50
28
56
22
31
54
63
14
37
45
25
30
43
72
30
59
67
7
18
46
34
46
13
42
11
52
41
53
45
79
64
17
25
58
32
52
58
8
42
21
24
22
19
42
49
24
41
82
39
39
22
40
71
30
43
9
25
67
18
22
26
29
53
23
43
36
16
41
10
23
45
55
55
18
70
42
28
27
1
34
44
19
36
41
68
47
35
1
53
21
56
34
29
5
57
38
20
23
58
31
16
35
20
65
69
20
55
76
46
53
25
18
11
20
35
44
1
63
86
56
44
23
21
60
49
45
24
20
48
16
15
22
28
22
35
42
53
81
9
62
57
25
60
59
16
29
55
56
34
38
55
58
44
28
22
53
17
29
41
12
17
17
20
51
61
48
43
52
11
39
56
21
56
61
43
26
58
17
19
25
42
17
64
37
74
59
52
3
68
22
36
43
48
38
52
22
68
41
7
76
29
1
37
1
16
24
23
4
40
71
43
42
13
11
52
78
35
32
60
20
52
43
38
56
26
48
32
56
79
18
24
22
48
11
50
20
24
16
32
13
13
19
60
60
57
70
33
22
48
1
45
25
27
61
16
58
22
22
9
6
65
15
5
23
47
53
60
13
19
28
25
28
4
7
72
41
77
27
4
6
13
67
35
25
25
53
47
17
32
54
35
23
47
58
41
51
44
40
26
59
9
22
17
64
37
48
20
65
42
38
70
30
49
45
54
55
22
21
51
27
46
73
48
38
31
27
53
32
65
41
20
31
43
40
52
43
12
24
45
25
46
15
53
22
17
44
54
58
36
26
56
65
64
18
53
19
39
28
50
78
56
26
21
27
88
47
1
58
33
30
31
28
51
18
23
8
21
22
68
64
1
69
23
10
43
43
36
48
37
37
41
27
68
63
43
32
56
53
49
13
46
53
27
64
21
22
67
21
56
74
9
25
39
26
40
37
16
22
2
32
13
12
21
63
18
39
21
17
38
48
58
68
58
51
20
29
23
75
21
1
35
14
30
42
31
40
20
26
23
23
44
13
19
27
37
5
65
31
37
44
21
34
50
25
30
30
43
29
53
22
56
35
11
47
32
36
72
45
61
30
18
63
22
20
23
37
46
34
55
43
49
71
47
30
62
50
55
62
50
63
46
32
30
11
26
62
23
61
33
25
10
65
22
57
23
13
43
26
33
39
27
32
41
38
67
74
44
28
41
35
40
18
29
51
11
28
63
28
48
42
1
55
35
9
60
12
36
66
54
62
39
10
10
25
10
10
37
57
6
22
19
32
58
27
51
22
37
45
61
11
18
50
17
41
46
20
44
21
11
88
43
35
43
65
17
45
55
14
81
24
10
73
24
38
19
28
32
21
21
46
21
26
20
47
22
27
1
38
58
29
43
8
22
51
29
21
69
26
46
75
16
9
9
39
43
49
11
20
27
20
13
70
62
34
19
33
35
11
23
40
15
30
50
14
33
21
17
22
52
52
72
40
28
27
50
54
51
25
43
38
22
19
9
54
27
1
23
55
28
18
57
76
63
41
19
28
43
45
19
13
12
19
13
31
23
16
29
72
10
2
34
72
57
4
18
45
46
21
9
19
33
27
53
25
67
40
34
43
43
58
39
37
38
43
46
39
22
22
34
18
33
46
33
13
22
41
59
21
70
67
47
61
30
13
36
62
62
43
56
35
18
18
83
18
68
15
3
42
35
36
53
10
41
57
32
63
40
12
17
40
69
42
24
15
21
28
39
65
51
47
55
56
23
27
29
43
19
20
36
40
19
64
47
24
22
22
45
13
26
52
41
24
39
49
38
18
29
20
23
28
10
30
27
10
59
34
24
65
9
61
5
39
58
48
49
43
25
23
6
54
6
76
39
63
30
24
21
40
45
30
55
54
21
51
55
60
55
28
77
58
24
51
46
59
67
52
65
33
22
38
54
51
33
25
54
15
16
45
82
47
10
54
52
35
38
18
55
55
26
60
56
19
4
32
25
22
59
21
47
28
17
45
55
43
51
36
68
41
30
22
58
22
19
35
45
45
42
22
43
57
37
32
46
40
55
71
22
36
58
22
31
30
55
16
25
25
46
47
59
60
53
62
39
44
48
32
46
39
24
25
23
52
20
31
50
21
55
43
10
39
19
55
48
60
28
42
57
21
65
56
33
21
2
53
39
63
56
29
1
56
42
16
15
22
19
42
49
66
21
22
39
30
49
30
26
49
23
50
16
63
54
50
57
52
18
31
25
51
57
42
18
54
47
49
31
27
43
27
59
44
82
41
52
66
45
20
30
32
35
55
26
18
31
43
15
2
20
59
37
79
6
17
9
54
59
7
22
28
19
35
46
40
51
1
16
41
62
27
57
22
21
58
39
38
11
22
19
26
50
37
44
1
38
19
57
44
57
53
55
26
43
19
62
17
71
63
34
16
23
18
34
33
39
27
28
62
55
43
44
48
3
10
29
23
24
29
50
13
37
30
50
28
24
49
57
23
51
50
35
23
42
67
43
21
58
23
1
60
64
8
46
43
21
30
49
40
23
59
49
53
44
33
32
17
33
54
69
52
35
19
49
26
22
5
37
16
43
21
51
59
48
22
47
69
39
24
57
44
29
39
48
32
49
7
28
28
27
42
27
28
51
42
37
20
27
40
7
53
29
15
66
1
81
21
38
43
37
58
79
56
44
11
20
31
50
59
34
1
36
20
62
43
1
54
24
57
65
9
10
43
29
33
49
53
50
21
23
22
5
19
60
49
33
22
48
11
11
22
33
36
35
39
49
22
43
57
39
44
54
28
48
52
33
51
46
27
80
20
50
58
22
38
36
58
22
12
31
45
32
57
19
52
43
22
35
28
59
42
20
24
38
72
61
41
50
27
24
20
46
22
22
18
22
43
37
76
52
45
69
30
18
54
42
58
31
20
60
13
2
24
49
35
34
22
5
46
40
4
1
37
41
61
61
23
